date,sector,market_cap
2023-04-01,Capital Goods,586447725806.3
2023-05-01,Capital Goods,555586181631.8
2023-06-01,Capital Goods,620956744167.1
2023-07-01,Capital Goods,708754593587.65
2023-08-01,Capital Goods,705398191980.1
2023-09-01,Capital Goods,724407286234.2
2023-10-01,Capital Goods,683695433516.75
2023-11-01,Capital Goods,669156563575.15
2023-12-01,Capital Goods,655078519441.6
2024-01-01,Capital Goods,633945859033.6
2024-02-01,Capital Goods,695380246888.6
2024-03-01,Capital Goods,735960254837.6
2024-04-01,Capital Goods,794882648557.7
2024-05-01,Capital Goods,780958453549.75
2024-06-01,Capital Goods,780958453549.75
2024-07-01,Capital Goods,677250186739.5
2024-08-01,Capital Goods,677250186739.5
2024-09-01,Capital Goods,761063051641.5
2024-10-01,Capital Goods,835792187893.1
2024-11-01,Capital Goods,818231335241.4
2024-12-01,Capital Goods,972791634400.15
2025-01-01,Capital Goods,1053014930287.2
2025-02-01,Capital Goods,988183476828.9
2025-03-01,Capital Goods,953578515443.05
2025-04-01,Capital Goods,980279182485.15
2025-05-01,Capital Goods,1033403883888.05
2025-06-01,Capital Goods,1112587136976.5
2025-07-01,Capital Goods,1208370992599.9
2025-08-01,Capital Goods,1206275484624.75
2025-09-01,Capital Goods,1237538198127.15
2025-10-01,Capital Goods,1258501266156.0
2025-11-01,Capital Goods,1309100073365.25
2025-12-01,Capital Goods,1359157049873.45
2005-01-01,Chemicals & Pharmaceuticals,4770869588.0
2005-02-01,Chemicals & Pharmaceuticals,5013775002.75
2005-03-01,Chemicals & Pharmaceuticals,5412832241.0
2005-04-01,Chemicals & Pharmaceuticals,5504219741.0
2005-05-01,Chemicals & Pharmaceuticals,5399600243.5
2005-06-01,Chemicals & Pharmaceuticals,5204822149.75
2005-07-01,Chemicals & Pharmaceuticals,5413654690.75
2005-08-01,Chemicals & Pharmaceuticals,5517425415.75
2005-09-01,Chemicals & Pharmaceuticals,5540048713.25
2005-10-01,Chemicals & Pharmaceuticals,5543741110.0
2005-11-01,Chemicals & Pharmaceuticals,4886253620.75
2005-12-01,Chemicals & Pharmaceuticals,3915976630.5
2006-01-01,Chemicals & Pharmaceuticals,4403315916.0
2006-02-01,Chemicals & Pharmaceuticals,5574980703.25
2006-03-01,Chemicals & Pharmaceuticals,6209681013.25
2006-04-01,Chemicals & Pharmaceuticals,6014648571.75
2006-05-01,Chemicals & Pharmaceuticals,6025289993.1
2006-06-01,Chemicals & Pharmaceuticals,5484401789.85
2006-07-01,Chemicals & Pharmaceuticals,5488288399.35
2006-08-01,Chemicals & Pharmaceuticals,5417452571.0
2006-09-01,Chemicals & Pharmaceuticals,6064499099.5
2006-10-01,Chemicals & Pharmaceuticals,6022536266.0
2006-11-01,Chemicals & Pharmaceuticals,7703817926.0
2006-12-01,Chemicals & Pharmaceuticals,7382373233.5
2007-01-01,Chemicals & Pharmaceuticals,8222751188.5
2007-02-01,Chemicals & Pharmaceuticals,7878317637.0
2007-03-01,Chemicals & Pharmaceuticals,7036621225.5
2007-04-01,Chemicals & Pharmaceuticals,6522453289.75
2007-05-01,Chemicals & Pharmaceuticals,2738390239.5
2007-06-01,Chemicals & Pharmaceuticals,5767946991.5
2007-07-01,Chemicals & Pharmaceuticals,5532814293.0
2007-08-01,Chemicals & Pharmaceuticals,5573362885.75
2007-09-01,Chemicals & Pharmaceuticals,3190342839.75
2007-10-01,Chemicals & Pharmaceuticals,6327943825.25
2007-11-01,Chemicals & Pharmaceuticals,6106998960.0
2007-12-01,Chemicals & Pharmaceuticals,6160135377.0
2008-01-01,Chemicals & Pharmaceuticals,5835767197.25
2008-02-01,Chemicals & Pharmaceuticals,6428568311.5
2008-03-01,Chemicals & Pharmaceuticals,6549103463.75
2008-04-01,Chemicals & Pharmaceuticals,6832678439.0
2008-05-01,Chemicals & Pharmaceuticals,6903885007.0
2008-06-01,Chemicals & Pharmaceuticals,6533576995.0
2008-07-01,Chemicals & Pharmaceuticals,6673481068.25
2008-08-01,Chemicals & Pharmaceuticals,7986362906.5
2008-09-01,Chemicals & Pharmaceuticals,7149790994.0
2008-10-01,Chemicals & Pharmaceuticals,6198938910.0
2008-11-01,Chemicals & Pharmaceuticals,5547269380.0
2008-12-01,Chemicals & Pharmaceuticals,5152755747.5
2009-01-01,Chemicals & Pharmaceuticals,6135578355.0
2009-02-01,Chemicals & Pharmaceuticals,5872903605.0
2009-03-01,Chemicals & Pharmaceuticals,5720863877.5
2009-04-01,Chemicals & Pharmaceuticals,6319070065.0
2009-05-01,Chemicals & Pharmaceuticals,7592587451.05
2009-06-01,Chemicals & Pharmaceuticals,8544980530.9
2009-07-01,Chemicals & Pharmaceuticals,8296597069.75
2009-08-01,Chemicals & Pharmaceuticals,8577344303.4
2009-09-01,Chemicals & Pharmaceuticals,11016320204.95
2009-10-01,Chemicals & Pharmaceuticals,11356214852.75
2009-11-01,Chemicals & Pharmaceuticals,11165794129.0
2009-12-01,Chemicals & Pharmaceuticals,13026731309.0
2010-01-01,Chemicals & Pharmaceuticals,14587908962.6
2010-02-01,Chemicals & Pharmaceuticals,14843869476.8
2010-03-01,Chemicals & Pharmaceuticals,14463554304.0
2010-04-01,Chemicals & Pharmaceuticals,16244556567.7
2010-05-01,Chemicals & Pharmaceuticals,16183075180.0
2010-06-01,Chemicals & Pharmaceuticals,16696938803.75
2010-07-01,Chemicals & Pharmaceuticals,18479466159.75
2010-08-01,Chemicals & Pharmaceuticals,20288268675.4
2010-09-01,Chemicals & Pharmaceuticals,27162079895.7
2010-10-01,Chemicals & Pharmaceuticals,24696685885.5
2010-11-01,Chemicals & Pharmaceuticals,23549059883.0
2010-12-01,Chemicals & Pharmaceuticals,25321260020.5
2011-01-01,Chemicals & Pharmaceuticals,30298548003.1
2011-02-01,Chemicals & Pharmaceuticals,35129285113.6
2011-03-01,Chemicals & Pharmaceuticals,31887159264.1
2011-04-01,Chemicals & Pharmaceuticals,35808015761.7
2011-05-01,Chemicals & Pharmaceuticals,36562273542.1
2011-06-01,Chemicals & Pharmaceuticals,32673602563.9
2011-07-01,Chemicals & Pharmaceuticals,33230464478.0
2011-08-01,Chemicals & Pharmaceuticals,30002023022.3
2011-09-01,Chemicals & Pharmaceuticals,29890467638.1
2011-10-01,Chemicals & Pharmaceuticals,26698566764.8
2011-11-01,Chemicals & Pharmaceuticals,25296751663.1
2011-12-01,Chemicals & Pharmaceuticals,25599840861.2
2012-01-01,Chemicals & Pharmaceuticals,27745056917.3
2012-02-01,Chemicals & Pharmaceuticals,25596733053.0
2012-03-01,Chemicals & Pharmaceuticals,22768043769.4
2012-04-01,Chemicals & Pharmaceuticals,22160257530.0
2012-05-01,Chemicals & Pharmaceuticals,19367847396.4
2012-06-01,Chemicals & Pharmaceuticals,19363764307.0
2012-07-01,Chemicals & Pharmaceuticals,18110843382.2
2012-08-01,Chemicals & Pharmaceuticals,18687823263.2
2012-09-01,Chemicals & Pharmaceuticals,22682391980.0
2012-10-01,Chemicals & Pharmaceuticals,19892556680.7
2012-11-01,Chemicals & Pharmaceuticals,17994868072.5
2012-12-01,Chemicals & Pharmaceuticals,18822649127.3
2013-01-01,Chemicals & Pharmaceuticals,19327412373.9
2013-02-01,Chemicals & Pharmaceuticals,17861008543.5
2013-03-01,Chemicals & Pharmaceuticals,17497844752.8
2013-04-01,Chemicals & Pharmaceuticals,18058206436.2
2013-05-01,Chemicals & Pharmaceuticals,21096308135.0
2013-06-01,Chemicals & Pharmaceuticals,19902202802.8
2013-07-01,Chemicals & Pharmaceuticals,18411020682.7
2013-08-01,Chemicals & Pharmaceuticals,17586511885.1
2013-09-01,Chemicals & Pharmaceuticals,17023576483.8
2013-10-01,Chemicals & Pharmaceuticals,17715588464.2
2013-11-01,Chemicals & Pharmaceuticals,16542240627.3
2013-12-01,Chemicals & Pharmaceuticals,16474660609.6
2014-01-01,Chemicals & Pharmaceuticals,16683434236.2
2014-02-01,Chemicals & Pharmaceuticals,15300718732.3
2014-03-01,Chemicals & Pharmaceuticals,15485709256.8
2014-04-01,Chemicals & Pharmaceuticals,16450964366.7
2014-05-01,Chemicals & Pharmaceuticals,16142077254.5
2014-06-01,Chemicals & Pharmaceuticals,16643070685.5
2014-07-01,Chemicals & Pharmaceuticals,18540173260.8
2014-08-01,Chemicals & Pharmaceuticals,18750053625.2
2014-09-01,Chemicals & Pharmaceuticals,20374640056.4
2014-10-01,Chemicals & Pharmaceuticals,19785817386.0
2014-11-01,Chemicals & Pharmaceuticals,19175492149.9
2014-12-01,Chemicals & Pharmaceuticals,19178039189.4
2015-01-01,Chemicals & Pharmaceuticals,19158019830.9
2015-02-01,Chemicals & Pharmaceuticals,19336444102.1
2015-03-01,Chemicals & Pharmaceuticals,18056523275.4
2015-04-01,Chemicals & Pharmaceuticals,18873651051.0
2015-05-01,Chemicals & Pharmaceuticals,18973742894.5
2015-06-01,Chemicals & Pharmaceuticals,18868116491.2
2015-07-01,Chemicals & Pharmaceuticals,20960091034.0
2015-08-01,Chemicals & Pharmaceuticals,21287851636.2
2015-09-01,Chemicals & Pharmaceuticals,20745731135.0
2015-10-01,Chemicals & Pharmaceuticals,20524700920.6
2015-11-01,Chemicals & Pharmaceuticals,19641640694.4
2015-12-01,Chemicals & Pharmaceuticals,19682363522.9
2016-01-01,Chemicals & Pharmaceuticals,18364364335.7
2016-02-01,Chemicals & Pharmaceuticals,18878352387.2
2016-03-01,Chemicals & Pharmaceuticals,18559976108.0
2016-04-01,Chemicals & Pharmaceuticals,19212876002.9
2016-05-01,Chemicals & Pharmaceuticals,18878020979.0
2016-06-01,Chemicals & Pharmaceuticals,19123991888.8
2016-07-01,Chemicals & Pharmaceuticals,18490808892.0
2016-08-01,Chemicals & Pharmaceuticals,18812765329.5
2016-09-01,Chemicals & Pharmaceuticals,18960033643.5
2016-10-01,Chemicals & Pharmaceuticals,18480910153.4
2016-11-01,Chemicals & Pharmaceuticals,17251768525.4
2016-12-01,Chemicals & Pharmaceuticals,17181540033.0
2017-01-01,Chemicals & Pharmaceuticals,16979984815.7
2017-02-01,Chemicals & Pharmaceuticals,16476556452.5
2017-03-01,Chemicals & Pharmaceuticals,15925694945.8
2017-04-01,Chemicals & Pharmaceuticals,17213856009.0
2017-05-01,Chemicals & Pharmaceuticals,17282614836.6
2017-06-01,Chemicals & Pharmaceuticals,18670234917.4
2017-07-01,Chemicals & Pharmaceuticals,18537301378.5
2017-08-01,Chemicals & Pharmaceuticals,17083181101.5
2017-09-01,Chemicals & Pharmaceuticals,18640602054.5
2017-10-01,Chemicals & Pharmaceuticals,18265124649.3
2017-11-01,Chemicals & Pharmaceuticals,17264737791.8
2017-12-01,Chemicals & Pharmaceuticals,17496313747.7
2018-01-01,Chemicals & Pharmaceuticals,17147874253.2
2018-02-01,Chemicals & Pharmaceuticals,16937785368.0
2018-03-01,Chemicals & Pharmaceuticals,16949060699.4
2018-04-01,Chemicals & Pharmaceuticals,17289542106.9
2018-05-01,Chemicals & Pharmaceuticals,16678694543.4
2018-06-01,Chemicals & Pharmaceuticals,16137806083.4
2018-07-01,Chemicals & Pharmaceuticals,15717789880.9
2018-08-01,Chemicals & Pharmaceuticals,15578066447.6
2018-09-01,Chemicals & Pharmaceuticals,14849484514.9
2018-10-01,Chemicals & Pharmaceuticals,15494433788.0
2018-11-01,Chemicals & Pharmaceuticals,15468871203.0
2018-12-01,Chemicals & Pharmaceuticals,15476338396.0
2019-01-01,Chemicals & Pharmaceuticals,15761409356.0
2019-02-01,Chemicals & Pharmaceuticals,14831454091.5
2019-03-01,Chemicals & Pharmaceuticals,14668847813.0
2019-04-01,Chemicals & Pharmaceuticals,14959911357.5
2019-05-01,Chemicals & Pharmaceuticals,15642478515.8
2019-06-01,Chemicals & Pharmaceuticals,16502285858.4
2019-07-01,Chemicals & Pharmaceuticals,17805375378.5
2019-08-01,Chemicals & Pharmaceuticals,18178462091.0
2019-09-01,Chemicals & Pharmaceuticals,18241556975.3
2019-10-01,Chemicals & Pharmaceuticals,19445385214.7
2019-11-01,Chemicals & Pharmaceuticals,19893724627.2
2019-12-01,Chemicals & Pharmaceuticals,19813553756.0
2020-01-01,Commercial & Professional Services,3199361450.0
2020-02-01,Commercial & Professional Services,2902632051.0
2020-03-01,Commercial & Professional Services,2607816397.5
2020-05-01,Commercial & Professional Services,3130367704.5
2020-06-01,Commercial & Professional Services,2924947055.5
2020-07-01,Commercial & Professional Services,2997597154.0
2020-08-01,Commercial & Professional Services,3066370490.0
2020-09-01,Commercial & Professional Services,3249243733.7
2020-10-01,Commercial & Professional Services,3178158028.7
2020-11-01,Commercial & Professional Services,3677559593.8
2020-12-01,Commercial & Professional Services,3652025872.4
2021-01-01,Commercial & Professional Services,3756539048.0
2021-02-01,Commercial & Professional Services,3365625829.0
2021-03-01,Commercial & Professional Services,3002165667.25
2021-04-01,Commercial & Professional Services,2986670000.85
2021-05-01,Commercial & Professional Services,3030020010.25
2021-06-01,Commercial & Professional Services,3282108458.65
2021-07-01,Commercial & Professional Services,4103735013.4
2021-08-01,Commercial & Professional Services,4578218746.5
2021-09-01,Commercial & Professional Services,6175052421.25
2021-10-01,Commercial & Professional Services,7154406179.3
2021-11-01,Commercial & Professional Services,7154406179.3
2021-12-01,Commercial & Professional Services,7154406179.3
2022-01-01,Commercial & Professional Services,2075350974.93
2022-02-01,Commercial & Professional Services,5470005576.7
2022-03-01,Commercial & Professional Services,3784768991.95
2022-04-01,Commercial & Professional Services,3656370907.65
2022-05-01,Commercial & Professional Services,4013474487.6
2022-06-01,Commercial & Professional Services,4207879816.6
2022-07-01,Commercial & Professional Services,3894242111.1
2022-08-01,Commercial & Professional Services,9355042712.85
2022-09-01,Commercial & Professional Services,9355042712.85
2022-10-01,Commercial & Professional Services,7645658840.95
2022-11-01,Commercial & Professional Services,7223306133.5
2022-12-01,Commercial & Professional Services,6310217498.8
2023-01-01,Commercial & Professional Services,6040645804.3
2023-02-01,Commercial & Professional Services,6040645804.3
2023-03-01,Commercial & Professional Services,5831077246.9
2023-04-01,Commercial & Professional Services,5699714855.1
2023-05-01,Commercial & Professional Services,5202129955.1
2023-06-01,Commercial & Professional Services,5889244326.6
2023-07-01,Commercial & Professional Services,6335919312.6
2023-08-01,Commercial & Professional Services,6252836951.0
2023-09-01,Commercial & Professional Services,6259099583.0
2023-10-01,Commercial & Professional Services,5676784611.35
2023-11-01,Commercial & Professional Services,5686407407.9
2023-12-01,Commercial & Professional Services,5479411902.7
2024-01-01,Commercial & Professional Services,5353705156.4
2024-02-01,Commercial & Professional Services,5229799981.15
2024-03-01,Commercial & Professional Services,5533198093.25
2024-04-01,Commercial & Professional Services,5878098777.05
2024-05-01,Commercial & Professional Services,5569775680.0
2024-06-01,Commercial & Professional Services,5569775680.0
2024-07-01,Commercial & Professional Services,5175737942.6
2024-08-01,Commercial & Professional Services,5175737942.6
2024-09-01,Commercial & Professional Services,5302624548.95
2024-10-01,Commercial & Professional Services,5338324366.65
2024-11-01,Commercial & Professional Services,5581958330.85
2024-12-01,Commercial & Professional Services,6006656072.1
2025-01-01,Commercial & Professional Services,7376438374.6
2025-02-01,Commercial & Professional Services,7017999540.0
2025-03-01,Commercial & Professional Services,6930929530.8
2025-04-01,Commercial & Professional Services,7517411783.9
2025-05-01,Commercial & Professional Services,7137930855.5
2025-06-01,Commercial & Professional Services,7109641156.5
2025-07-01,Commercial & Professional Services,7628262497.45
2025-08-01,Commercial & Professional Services,7265361825.4
2025-09-01,Commercial & Professional Services,7411159768.0
2025-10-01,Commercial & Professional Services,8636950193.9
2025-11-01,Commercial & Professional Services,8310740601.4
2025-12-01,Commercial & Professional Services,7909983668.0
2005-01-01,Construction & Engineering,1783605486.25
2005-02-01,Construction & Engineering,1984414654.5
2005-03-01,Construction & Engineering,2352261918.5
2005-04-01,Construction & Engineering,2242689632.75
2005-05-01,Construction & Engineering,2234794239.0
2005-06-01,Construction & Engineering,2021398495.25
2005-07-01,Construction & Engineering,2017490980.5
2005-08-01,Construction & Engineering,1948513712.0
2005-09-01,Construction & Engineering,1995557371.5
2005-10-01,Construction & Engineering,2091190768.0
2005-11-01,Construction & Engineering,1797554462.5
2005-12-01,Construction & Engineering,1490737760.0
2006-01-01,Construction & Engineering,1648752010.0
2006-02-01,Construction & Engineering,1678690807.5
2006-03-01,Construction & Engineering,1795808472.25
2006-04-01,Construction & Engineering,1683719583.0
2006-05-01,Construction & Engineering,1691732082.5
2006-06-01,Construction & Engineering,1598900348.5
2006-07-01,Construction & Engineering,1767775220.25
2006-08-01,Construction & Engineering,1904208230.0
2006-09-01,Construction & Engineering,2037340652.75
2006-10-01,Construction & Engineering,2066647591.25
2006-11-01,Construction & Engineering,2657033099.5
2006-12-01,Construction & Engineering,2526676773.5
2007-01-01,Construction & Engineering,3046531541.75
2007-02-01,Construction & Engineering,2994718455.25
2007-03-01,Construction & Engineering,3052755445.0
2007-04-01,Construction & Engineering,3108017864.25
2007-05-01,Construction & Engineering,5550715616.75
2007-06-01,Construction & Engineering,2953289805.0
2007-07-01,Construction & Engineering,2885900136.5
2007-08-01,Construction & Engineering,3100229268.0
2007-09-01,Construction & Engineering,5961799656.25
2007-10-01,Construction & Engineering,3293820289.5
2007-11-01,Construction & Engineering,3983429235.25
2007-12-01,Construction & Engineering,3944692629.0
2008-01-01,Construction & Engineering,4275230663.5
2008-02-01,Construction & Engineering,4924224511.25
2008-03-01,Construction & Engineering,4471553952.25
2008-04-01,Construction & Engineering,4860004677.0
2008-05-01,Construction & Engineering,4916987963.25
2008-06-01,Construction & Engineering,4752371643.75
2008-07-01,Construction & Engineering,4698299751.0
2008-08-01,Construction & Engineering,5273556567.25
2008-09-01,Construction & Engineering,5346027867.75
2008-10-01,Construction & Engineering,4689160426.75
2008-11-01,Construction & Engineering,4373375322.75
2008-12-01,Construction & Engineering,3855597290.25
2009-01-01,Construction & Engineering,4733437677.0
2009-02-01,Construction & Engineering,4871291836.25
2009-03-01,Construction & Engineering,4391861589.75
2009-04-01,Construction & Engineering,5182178211.0
2009-05-01,Construction & Engineering,7109649536.25
2009-06-01,Construction & Engineering,7737220587.5
2009-07-01,Construction & Engineering,8411347208.0
2009-08-01,Construction & Engineering,9818631697.75
2009-09-01,Construction & Engineering,11663910041.5
2009-10-01,Construction & Engineering,12791295266.75
2009-11-01,Construction & Engineering,13708499259.0
2009-12-01,Construction & Engineering,17618387393.25
2010-01-01,Construction & Engineering,22674621588.25
2010-02-01,Construction & Engineering,24236344051.0
